,SalesOrderID,TotalDue,NumberofItems,OnlineOrderFlag
21947,65606,830.2307,2,online
21948,65607,858.9607,2,online
21949,65608,1397.6482,2,online
21950,65609,2688.5092,4,online
21951,65610,2570.1858,3,online
21952,65611,1276.8054,2,online
21953,65612,695.0119,3,online
21954,65613,2696.189,2,online
21955,65614,2699.9018,1,online
21956,65615,2590.0758,4,online
21957,65616,2644.3313,2,online
21958,65617,2728.3003,3,online
21959,65618,596.689,1,online
21960,65619,1879.594,1,online
21961,65620,1950.2808,4,online
21962,65621,1879.594,1,online
21963,65622,1879.594,1,online
21964,65623,2728.3003,3,online
21965,65624,2644.3313,2,online
21966,65625,2673.0613,2,online
21967,65626,2694.0563,2,online
21968,65627,2580.1419,3,online
21969,65628,15.4479,2,online
21970,65629,8.7848,1,online
21971,65630,8.7848,1,online
21972,65631,55.239,1,online
21973,65632,112.6548,4,online
21974,65633,33.139,1,online
21975,65634,41.1834,3,online
21976,65635,149.0977,6,online
21977,65636,2612.1758,4,online
21978,65637,905.5254,2,online
21979,65638,876.7733,4,online
21980,65639,659.6408,3,online
21981,65640,4.409,1,online
21982,65641,66.8194,3,online
21983,65642,2.5305,1,online
21984,65643,33.1279,2,online
21985,65644,30.1444,2,online
21986,65645,86.1458,4,online
21987,65646,91.6598,5,online
21988,65647,40.432,2,online
21989,65648,33.139,1,online
21990,65649,41.1834,3,online
21991,65650,55.2169,3,online
21992,65651,77.339,1,online
21993,65652,125.3844,4,online
21994,65653,5.514,1,online
21995,65654,44.1779,2,online
21996,65655,44.1779,2,online
21997,65656,132.5779,2,online
21998,65657,83.9469,2,online
21999,65658,42.9624,3,online
22000,65659,30.1444,2,online
22001,65660,77.3169,3,online
22002,65661,23.7465,1,online
22003,65662,44.1779,2,online
22004,65663,8.0444,2,online
22005,65664,76.2119,3,online
22006,65665,668.4808,4,online
22007,65666,982.8644,3,online
22008,65667,1961.8944,3,online
22009,65668,635.3529,2,online
22010,65669,2765.6272,3,online
22011,65670,2754.0136,4,online
22012,65671,2646.4419,4,online
22013,65672,2624.3529,2,online
22014,65673,2673.0613,2,online
22015,65674,635.3529,2,online
22016,65675,612.1369,3,online
22017,65676,1949.1869,3,online
22018,65677,635.3529,2,online
22019,65678,650.8008,4,online
22020,65679,645.2869,3,online
22021,65680,820.2968,1,online
22022,65681,2563.589,1,online
22023,65682,2656.3758,5,online
22024,65683,8.7848,1,online
22025,65684,71.7919,3,online
22026,65685,35.3269,2,online
22027,65686,2591.1808,4,online
22028,65687,2803.7386,4,online
22029,65688,23.7465,1,online
22030,65689,64.6094,3,online
22031,65690,33.6804,2,online
22032,65691,30.1444,2,online
22033,65692,33.139,1,online
22034,65693,79.0959,3,online
22035,65694,86.1458,4,online
22036,65695,71.7919,3,online
22037,65696,76.2119,3,online
22038,65697,11.039,1,online
22039,65698,77.339,1,online
22040,65699,132.5779,2,online
22041,65700,142.5119,3,online
22042,65701,15.4479,2,online
22043,65702,44.1779,2,online
22044,65703,39.7358,3,online
22045,65704,8.0444,2,online
22046,65705,51.3494,2,online
22047,65706,62.9519,2,online
22048,65707,40.8408,3,online
22049,65708,77.339,2,online
22050,65709,27.614,1,online
22051,65710,70.6869,3,online
22052,65711,5.514,1,online
22053,65712,132.5558,4,online
22054,65713,76.2119,3,online
22055,65714,4.409,1,online
22056,65715,6.9394,2,online
22057,65716,5.514,1,online
22058,65717,46.7194,3,online
22059,65718,44.189,2,online
22060,65719,110.4558,4,online
22061,65720,94.4554,2,online
22062,65721,55.239,1,online
22063,65722,922.0783,4,online
22064,65723,2570.1858,3,online
22065,65724,2580.1419,3,online
22066,65725,2590.4073,3,online
22067,65726,1402.0682,2,online
22068,65727,1939.2529,2,online
22069,65728,1238.1415,1,online
22070,65729,596.689,1,online
22071,65730,612.1369,3,online
22072,65731,695.0119,3,online
22073,65732,2740.3337,3,online
22074,65733,2738.5657,2,online
22075,65734,629.8169,3,online
22076,65735,2694.0563,2,online
22077,65736,2710.6092,4,online
22078,65737,623.7504,2,online
22079,65738,728.1398,5,online
22080,65739,1920.4016,4,online
22081,65740,1911.6169,3,online
22082,65741,1286.7394,3,online
22083,65742,2781.3071,6,online
22084,65743,1381.0732,2,online
22085,65744,2673.0613,2,online
22086,65745,2694.0563,2,online
22087,65746,954.6869,3,online
22088,65747,2657.4919,3,online
22089,65748,2591.1808,4,online
22090,65749,70.6869,3,online
22091,65750,79.5048,4,online
22092,65751,87.8144,3,online
22093,65752,5.514,1,online
22094,65753,55.239,1,online
22095,65754,2602.2529,2,online
22096,65755,2587.8769,2,online
22097,65756,624.314,1,online
22098,65757,4.409,1,online
22099,65758,44.1779,2,online
22100,65759,5.514,1,online
22101,65760,35.6694,2,online
22102,65761,36.023,1,online
22103,65762,86.1458,4,online
22104,65763,132.5558,4,online
22105,65764,60.7529,2,online
22106,65765,44.1779,2,online
22107,65766,44.1779,2,online
22108,65767,77.339,1,online
22109,65768,6.9394,2,online
22110,65769,5.514,1,online
22111,65770,76.2119,3,online
22112,65771,118.1908,3,online
22113,65772,219.884,3,online
22114,65773,2669.0944,4,online
22115,65774,2670.1773,4,online
22116,65775,1357.8572,3,online
22117,65776,1381.0732,2,online
22118,65777,2647.5358,3,online
22119,65778,2646.4419,4,online
22120,65779,596.689,1,online
22121,65780,671.7958,4,online
22122,65781,666.8565,2,online
22123,65782,672.9008,4,online
22124,65783,2745.8587,3,online
22125,65784,2535.964,1,online
22126,65785,2673.0613,2,online
22127,65786,1352.3432,2,online
22128,65787,2634.3974,1,online
22129,65788,623.7504,2,online
22130,65789,612.1369,3,online
22131,65790,663.5083,4,online
22132,65791,596.689,1,online
22133,65792,639.1983,4,online
22134,65793,630.3694,3,online
22135,65794,680.0944,3,online
22136,65795,1265.7554,2,online
22137,65796,1276.8054,2,online
22138,65797,622.0708,4,online
22139,65798,666.8565,2,online
22140,65799,635.3529,2,online
22141,65800,2710.6092,4,online
22142,65801,2634.3974,1,online
22143,65802,1025.9815,2,online
22144,65803,1914.1473,4,online
22145,65804,2624.3529,2,online
22146,65805,30.1444,2,online
22147,65806,38.6529,2,online
22148,65807,35.6694,2,online
22149,65808,66.8194,3,online
22150,65809,5.514,1,online
22151,65810,15.4479,2,online
22152,65811,77.339,1,online
22153,65812,55.239,1,online
22154,65813,65.1729,2,online
22155,65814,6.9394,2,online
22156,65815,2735.9248,2,online
22157,65816,905.5254,2,online
22158,65817,31.4704,2,online
22159,65818,43.0729,2,online
22160,65819,66.8194,3,online
22161,65820,30.1444,2,online
22162,65821,173.032,3,online
22163,65822,106.1574,4,online
22164,65823,42.9624,3,online
22165,65824,33.139,1,online
22166,65825,71.7919,3,online
22167,65826,16.5529,2,online
22168,65827,66.2779,2,online
22169,65828,15.4479,2,online
22170,65829,75.1069,3,online
22171,65830,83.9469,2,online
22172,65831,79.5269,2,online
22173,65832,92.7869,4,online
22174,65833,71.7919,3,online
22175,65834,165.7279,3,online
22176,65835,214.3479,3,online
22177,65836,27.614,1,online
22178,65837,14.3429,2,online
22179,65838,87.2508,4,online
22180,65839,35.0617,3,online
22181,65840,46.3327,3,online
22182,65841,74.5765,2,online
22183,65842,44.1779,2,online
22184,65843,78.4108,4,online
22185,65844,49.9902,3,online
22186,65845,94.4554,2,online
22187,65846,51.3494,2,online
22188,65847,26.8184,2,online
22189,65848,9.934,1,online
22190,65849,997.2183,4,online
22191,65850,2626.5408,3,online
22192,65851,2659.6798,4,online
22193,65852,2602.2529,2,online
22194,65853,896.5086,4,online
22195,65854,2580.1419,3,online
22196,65855,1934.8329,2,online
22197,65856,2580.1419,3,online
22198,65857,2735.9248,2,online
22199,65858,2563.589,1,online
22200,65859,2673.0613,2,online
22201,65860,2666.4313,2,online
22202,65861,1402.0682,2,online
22203,65862,635.3529,2,online
22204,65863,596.689,1,online
22205,65864,1293.3804,2,online
22206,65865,1276.8054,2,online
22207,65866,1964.6348,5,online
22208,65867,1918.2579,2,online
22209,65868,1939.2529,2,online
22210,65869,1907.2079,2,online
22211,65870,1945.3194,3,online
22212,65871,1907.2079,2,online
22213,65872,1292.2533,4,online
22214,65873,1336.4644,3,online
22215,65874,680.0944,3,online
22216,65875,596.689,1,online
22217,65876,830.2307,2,online
22218,65877,1342.4093,1,online
22219,65878,2694.0563,2,online
22220,65879,2046.7473,5,online
22221,65880,2612.1758,4,online
22222,65881,25.3819,3,online
22223,65882,55.239,1,online
22224,65883,44.189,2,online
22225,65884,5.514,1,online
22226,65885,77.339,1,online
22227,65886,93.9029,2,online
22228,65887,65.1729,2,online
22229,65888,235.354,2,online
22230,65889,2754.0136,4,online
22231,65890,690.5919,3,online
22232,65891,59.659,1,online
22233,65892,35.6584,3,online
22234,65893,27.614,1,online
22235,65894,27.614,1,online
22236,65895,77.3169,3,online
22237,65896,38.6529,2,online
22238,65897,11.039,1,online
22239,65898,76.2119,3,online
22240,65899,11.039,1,online
22241,65900,132.5779,2,online
22242,65901,11.039,1,online
22243,65902,109.3619,3,online
22244,65903,104.4004,2,online
22245,65904,132.5779,2,online
22246,65905,87.2729,2,online
22247,65906,5.514,1,online
22248,65907,5.514,1,online
22249,65908,32.5754,2,online
22250,65909,44.1779,2,online
22251,65910,44.1779,2,online
22252,65911,54.1119,3,online
22253,65912,30.1444,2,online
22254,65913,35.6584,3,online
22255,65914,6.9394,2,online
22256,65915,23.7465,1,online
22257,65916,54.1119,3,online
22258,65917,201.9719,3,online
22259,65918,26.2769,2,online
22260,65919,44.1779,2,online
22261,65920,34.5644,2,online
22262,65921,44.1779,2,online
22263,65922,44.189,2,online
22264,65923,101.6269,3,online
22265,65924,14.2987,2,online
22266,65925,159.4184,3,online
22267,65926,24.2879,1,online
22268,65927,55.239,1,online
22269,65928,2738.5657,2,online
22270,65929,695.5423,5,online
22271,65930,982.8644,3,online
22272,65931,2538.4944,2,online
22273,65932,2605.5127,3,online
22274,65933,820.2968,1,online
22275,65934,2710.6092,4,online
22276,65935,2676.9067,4,online
22277,65936,1911.6169,3,online
22278,65937,1341.9783,4,online
22279,65938,1276.8054,2,online
22280,65939,1297.8004,2,online
22281,65940,2535.964,1,online
22282,65941,2738.4552,3,online
22283,65942,2754.0136,4,online
22284,65943,2649.8453,3,online
22285,65944,1352.3432,2,online
22286,65945,1918.2579,2,online
22287,65946,1895.0419,3,online
22288,65947,1276.8054,2,online
22289,65948,1934.8329,2,online
22290,65949,858.9607,2,online
22291,65950,2604.4298,4,online
22292,65951,2626.5408,3,online
22293,65952,2566.1194,2,online
22294,65953,27.614,1,online
22295,65954,30.1444,2,online
22296,65955,66.8194,3,online
22297,65956,66.2779,2,online
22298,65957,147.5065,2,online
22299,65958,20.9619,3,online
22300,65959,2590.0758,4,online
22301,65960,2538.4944,2,online
22302,65961,2618.8058,4,online
22303,65962,905.5254,2,online
22304,65963,6.9394,2,online
22305,65964,5.514,1,online
22306,65965,92.7869,3,online
22307,65966,32.034,1,online
22308,65967,27.614,1,online
22309,65968,33.6804,2,online
22310,65969,110.5995,3,online
22311,65970,110.5995,3,online
22312,65971,33.139,1,online
22313,65972,77.339,1,online
22314,65973,15.4479,2,online
22315,65974,60.7529,2,online
22316,65975,65.1729,2,online
22317,65976,8.0444,2,online
22318,65977,44.1779,2,online
22319,65978,24.2879,1,online
22320,65979,79.5269,2,online
22321,65980,89.4608,3,online
22322,65981,77.3169,3,online
22323,65982,35.3269,2,online
22324,65983,44.1779,2,online
22325,65984,70.6869,3,online
22326,65985,27.614,1,online
22327,65986,57.4269,2,online
22328,65987,43.0729,2,online
22329,65988,43.0729,2,online
22330,65989,40.0784,3,online
22331,65990,15.4479,2,online
22332,65991,62.9519,2,online
22333,65992,46.7194,3,online
22334,65993,9.934,1,online
22335,65994,38.664,1,online
22336,65995,55.2169,3,online
22337,65996,626.8334,3,online
22338,65997,888.9504,2,online
22339,65998,927.6254,2,online
22340,65999,2613.2808,4,online
22341,66000,2648.6187,6,online
22342,66001,2576.8048,4,online
22343,66002,2574.639,2,online
22344,66003,2621.0158,3,online
22345,66004,2673.0613,2,online
22346,66005,2728.3003,3,online
22347,66006,1918.2579,2,online
22348,66007,612.1369,3,online
22349,66008,662.4144,3,online
22350,66009,2705.0842,4,online
22351,66010,596.689,1,online
22352,66011,612.1369,3,online
22353,66012,2659.7792,4,online
22354,66013,835.7447,3,online
22355,66014,845.6786,4,online
22356,66015,937.5594,3,online
22357,66016,1934.8329,2,online
22358,66017,1961.8944,3,online
22359,66018,2580.1419,3,online
22360,66019,2591.1808,4,online
22361,66020,2560.2519,2,online
22362,66021,2588.9266,4,online
22363,66022,2647.5358,3,online
22364,66023,98.8533,4,online
22365,66024,97.7483,4,online
22366,66025,41.1834,3,online
22367,66026,44.189,2,online
22368,66027,103.8369,3,online
22369,66028,6.9394,2,online
22370,66029,65.7254,2,online
22371,66030,2574.6279,2,online
22372,66031,2754.0136,4,online
22373,66032,98.3119,3,online
22374,66033,43.0729,2,online
22375,66034,31.4704,2,online
22376,66035,43.0729,2,online
22377,66036,55.239,1,online
22378,66037,43.3381,4,online
22379,66038,71.7919,3,online
22380,66039,27.614,1,online
22381,66040,217.6077,4,online
22382,66041,77.3169,3,online
22383,66042,16.5529,2,online
22384,66043,87.2729,2,online
22385,66044,5.514,1,online
22386,66045,54.6754,2,online
22387,66046,33.1279,2,online
22388,66047,15.4479,2,online
22389,66048,82.8529,3,online
22390,66049,85.0519,2,online
22391,66050,2681.7798,4,online
22392,66051,2580.1529,3,online
22393,66052,2580.1419,3,online
22394,66053,2569.0366,3,online
22395,66054,2566.1194,2,online
22396,66055,2643.1158,3,online
22397,66056,2580.1529,3,online
22398,66057,830.2307,2,online
22399,66058,2634.3974,1,online
22400,66059,1918.2579,2,online
22401,66060,1292.2533,4,online
22402,66061,2598.9158,3,online
22403,66062,2574.639,2,online
22404,66063,2742.9084,5,online
22405,66064,2571.2908,3,online
22406,66065,858.9607,2,online
22407,66066,2659.7792,4,online
22408,66067,2644.3313,2,online
22409,66068,1418.6211,4,online
22410,66069,1313.2483,4,online
22411,66070,1276.8054,2,online
22412,66071,1934.8329,2,online
22413,66072,1297.8004,2,online
22414,66073,1934.8329,2,online
22415,66074,620.9216,4,online
22416,66075,2673.0613,2,online
22417,66076,2688.5092,4,online
22418,66077,820.2968,1,online
22419,66078,2758.6657,5,online
22420,66079,1950.2808,4,online
22421,66080,132.6,1,online
22422,66081,26.2769,2,online
22423,66082,44.1779,2,online
22424,66083,5.514,1,online
22425,66084,65.1729,2,online
22426,66085,219.884,3,online
22427,66086,77.3169,3,online
22428,66087,6.9394,2,online
22429,66088,32.034,1,online
22430,66089,168.623,2,online
22431,66090,2610.3084,4,online
22432,66091,2574.6279,2,online
22433,66092,2584.5619,3,online
22434,66093,2596.7279,2,online
22435,66094,891.4698,4,online
22436,66095,891.4698,4,online
22437,66096,55.239,1,online
22438,66097,8.0444,2,online
22439,66098,108.2458,4,online
22440,66099,141.3848,5,online
22441,66100,86.1458,4,online
22442,66101,64.6094,3,online
22443,66102,171.2198,5,online
22444,66103,98.3119,3,online
22445,66104,33.139,1,online
22446,66105,77.3169,3,online
22447,66106,44.4542,3,online
22448,66107,38.6529,2,online
22449,66108,16.5529,2,online
22450,66109,159.6394,3,online
22451,66110,60.7529,2,online
22452,66111,8.0444,2,online
22453,66112,44.1779,2,online
22454,66113,34.2219,2,online
22455,66114,44.1779,2,online
22456,66115,34.2219,2,online
22457,66116,15.4479,2,online
22458,66117,40.8077,3,online
22459,66118,53.0069,3,online
22460,66119,48.5869,3,online
22461,66120,31.4704,2,online
22462,66121,35.6694,2,online
22463,66122,98.3119,3,online
22464,66123,32.034,1,online
22465,66124,40.0784,3,online
22466,66125,8.0444,2,online
22467,66126,44.189,2,online
22468,66127,62.9629,2,online
22469,66128,62.9519,2,online
22470,66129,632.3473,4,online
22471,66130,2630.4194,3,online
22472,66131,2696.189,2,online
22473,66132,2640.9058,4,online
22474,66133,858.9607,2,online
22475,66134,1276.8054,2,online
22476,66135,596.689,1,online
22477,66136,635.3529,2,online
22478,66137,2571.2908,3,online
22479,66138,2715.3497,3,online
22480,66139,2735.9248,2,online
22481,66140,2563.589,1,online
22482,66141,2652.3757,4,online
22483,66142,2688.5092,4,online
22484,66143,1352.3432,2,online
22485,66144,2634.3974,1,online
22486,66145,672.9008,4,online
22487,66146,1276.8054,2,online
22488,66147,1268.2859,3,online
22489,66148,1323.1381,5,online
22490,66149,1303.3144,3,online
22491,66150,2710.6092,4,online
22492,66151,2634.3974,1,online
22493,66152,2666.4313,2,online
22494,66153,2644.3313,2,online
22495,66154,2650.8619,4,online
22496,66155,65.1729,2,online
22497,66156,55.239,1,online
22498,66157,38.664,1,online
22499,66158,71.7919,3,online
22500,66159,44.1779,2,online
22501,66160,92.2344,3,online
22502,66161,2576.8048,4,online
22503,66162,905.5254,2,online
22504,66163,34.5534,3,online
22505,66164,66.2779,2,online
22506,66165,149.1529,3,online
22507,66166,16.5529,2,online
22508,66167,159.6394,3,online
22509,66168,87.2729,2,online
22510,66169,5.514,1,online
22511,66170,136.9979,2,online
22512,66171,5.514,1,online
22513,66172,68.4658,3,online
22514,66173,65.1729,2,online
22515,66174,62.9519,2,online
22516,66175,62.9519,2,online
22517,66176,91.6819,3,online
22518,66177,65.1729,2,online
22519,66178,163.2859,4,online
22520,66179,76.2119,3,online
22521,66180,8.0444,2,online
22522,66181,82.8529,3,online
22523,66182,38.675,1,online
22524,66183,82.8529,3,online
22525,66184,26.8184,2,online
22526,66185,640.8669,3,online
22527,66186,2598.9158,3,online
22528,66187,2576.8048,4,online
22529,66188,2782.6663,6,online
22530,66189,2634.2648,6,online
22531,66190,2571.2908,3,online
22532,66191,1879.594,1,online
22533,66192,1966.3144,3,online
22534,66193,666.8565,2,online
22535,66194,596.689,1,online
22536,66195,896.5086,4,online
22537,66196,2674.4757,4,online
22538,66197,2644.3313,2,online
22539,66198,1238.1415,1,online
22540,66199,1904.9758,4,online
22541,66200,1238.1415,1,online
22542,66201,1238.1415,1,online
22543,66202,1918.2579,2,online
22544,66203,650.8008,4,online
22545,66204,635.3529,2,online
22546,66205,1369.1724,5,online
22547,66206,1428.5551,5,online
22548,66207,41.1834,3,online
22549,66208,38.664,1,online
22550,66209,69.5929,2,online
22551,66210,79.0959,3,online
22552,66211,2577.1694,3,online
22553,66212,38.664,1,online
22554,66213,59.659,1,online
22555,66214,43.0729,2,online
22556,66215,70.6869,3,online
22557,66216,71.2394,3,online
22558,66217,16.8292,3,online
22559,66218,110.5995,3,online
22560,66219,35.6584,3,online
22561,66220,50.3659,3,online
22562,66221,33.139,1,online
22563,66222,41.1834,3,online
22564,66223,214.3479,3,online
22565,66224,41.1834,3,online
22566,66225,43.0729,2,online
22567,66226,38.6529,2,online
22568,66227,16.5529,2,online
22569,66228,86.1016,4,online
22570,66229,5.514,1,online
22571,66230,44.1779,2,online
22572,66231,56.8633,3,online
22573,66232,24.2879,1,online
22574,66233,34.2219,2,online
22575,66234,38.675,1,online
22576,66235,136.9979,2,online
22577,66236,77.3169,3,online
22578,66237,40.0784,3,online
22579,66238,15.4479,2,online
22580,66239,82.8529,3,online
22581,66240,24.2879,1,online
22582,66241,676.1937,5,online
22583,66242,640.8669,3,online
22584,66243,850.2865,1,online
22585,66244,2552.5169,3,online
22586,66245,1381.0732,2,online
22587,66246,1357.8572,3,online
22588,66247,2659.7792,4,online
22589,66248,1918.2579,2,online
22590,66249,1911.6169,3,online
22591,66250,1292.2533,4,online
22592,66251,2604.7944,3,online
22593,66252,2799.9927,4,online
22594,66253,2688.5092,4,online
22595,66254,1911.6169,3,online
22596,66255,1918.2579,2,online
22597,66256,620.4354,2,online
22598,66257,650.8008,4,online
22599,66258,612.1369,3,online
22600,66259,835.7447,3,online
22601,66260,1382.4876,4,online
22602,66261,2688.5092,4,online
22603,66262,2634.3974,1,online
22604,66263,35.6694,2,online
22605,66264,44.189,2,online
22606,66265,43.6144,3,online
22607,66266,16.5529,2,online
22608,66267,97.2069,3,online
22609,66268,60.764,1,online
22610,66269,59.659,1,online
22611,66270,27.0615,1,online
22612,66271,2563.589,1,online
22613,66272,922.0894,3,online
22614,66273,2.5305,1,online
22615,66274,30.1444,2,online
22616,66275,27.614,1,online
22617,66276,40.432,2,online
22618,66277,54.6754,2,online
22619,66278,38.6529,2,online
22620,66279,36.023,1,online
22621,66280,71.8029,2,online
22622,66281,132.5779,2,online
22623,66282,32.5754,2,online
22624,66283,5.514,1,online
22625,66284,77.339,1,online
22626,66285,77.339,1,online
22627,66286,5.514,1,online
22628,66287,44.1779,2,online
22629,66288,8.0444,2,online
22630,66289,5.514,1,online
22631,66290,54.1119,3,online
22632,66291,43.0729,2,online
22633,66292,32.034,1,online
22634,66293,5.514,1,online
22635,66294,32.034,1,online
22636,66295,60.7529,2,online
22637,66296,79.5048,4,online
22638,66297,927.6254,2,online
22639,66298,982.8644,3,online
22640,66299,2538.4944,2,online
22641,66300,2535.964,1,online
22642,66301,830.2307,2,online
22643,66302,1879.594,1,online
22644,66303,1307.7344,3,online
22645,66304,1238.1415,1,online
22646,66305,1276.8054,2,online
22647,66306,596.689,1,online
22648,66307,2748.4997,3,online
22649,66308,820.2968,1,online
22650,66309,666.8565,2,online
22651,66310,615.4077,3,online
22652,66311,622.9659,3,online
22653,66312,612.1369,3,online
22654,66313,1276.8054,2,online
22655,66314,1307.7344,3,online
22656,66315,1973.4969,3,online
22657,66316,660.7348,5,online
22658,66317,635.3529,2,online
22659,66318,888.9394,3,online
22660,66319,997.2183,4,online
22661,66320,2584.5619,3,online
22662,66321,35.6694,2,online
22663,66322,77.339,1,online
22664,66323,59.659,1,online
22665,66324,100.0909,3,online
22666,66325,65.1729,2,online
22667,66326,175.695,1,online
22668,66327,2563.589,1,online
22669,66328,2708.6865,2,online
22670,66329,44.1779,2,online
22671,66330,40.432,2,online
22672,66331,42.9624,3,online
22673,66332,38.5535,2,online
22674,66333,71.7919,3,online
22675,66334,36.023,1,online
22676,66335,104.3783,4,online
22677,66336,49.9681,4,online
22678,66337,55.2169,3,online
22679,66338,82.2783,4,online
22680,66339,16.5529,2,online
22681,66340,44.1779,2,online
22682,66341,5.514,1,online
22683,66342,44.1779,2,online
22684,66343,77.339,1,online
22685,66344,35.6584,3,online
22686,66345,205.8394,3,online
22687,66346,65.1729,2,online
22688,66347,102.7208,4,online
22689,66348,8.0444,2,online
22690,66349,62.9519,2,online
22691,66350,927.6033,4,online
22692,66351,626.8334,3,online
22693,66352,659.6408,3,online
22694,66353,2618.8169,4,online
22695,66354,2580.1419,3,online
22696,66355,2590.4073,3,online
22697,66356,2624.3529,2,online
22698,66357,1427.4501,5,online
22699,66358,1879.594,1,online
22700,66359,2742.4111,4,online
22701,66360,651.9279,2,online
22702,66361,2674.4757,4,online
22703,66362,2694.0563,2,online
22704,66363,2649.8453,3,online
22705,66364,1323.7569,4,online
22706,66365,1918.2579,2,online
22707,66366,606.6229,2,online
22708,66367,672.9008,4,online
22709,66368,2634.3974,1,online
22710,66369,820.2968,1,online
22711,66370,820.2968,1,online
22712,66371,896.5086,4,online
22713,66372,2634.3974,1,online
22714,66373,1918.2579,2,online
22715,66374,1933.7058,4,online
22716,66375,136.4123,5,online
22717,66376,5.514,1,online
22718,66377,15.4479,2,online
22719,66378,38.5535,2,online
22720,66379,2.5305,1,online
22721,66380,2563.589,1,online
22722,66381,923.1723,4,online
22723,66382,905.5254,2,online
22724,66383,43.0729,2,online
22725,66384,2.5305,1,online
22726,66385,30.1444,2,online
22727,66386,98.8533,4,online
22728,66387,38.5535,2,online
22729,66388,38.6529,2,online
22730,66389,87.2729,2,online
22731,66390,77.339,1,online
22732,66391,132.5779,2,online
22733,66392,5.514,1,online
22734,66393,65.1729,2,online
22735,66394,75.6815,2,online
22736,66395,5.514,1,online
22737,66396,73.9908,3,online
22738,66397,37.5479,2,online
22739,66398,43.0729,2,online
22740,66399,43.0729,2,online
22741,66400,6.9394,2,online
22742,66401,158.8769,3,online
22743,66402,8.0444,2,online
22744,66403,104.9419,3,online
22745,66404,859.0712,2,online
22746,66405,2607.7779,3,online
22747,66406,2720.4769,3,online
22748,66407,2647.5358,3,online
22749,66408,2720.4769,3,online
22750,66409,2563.589,1,online
22751,66410,820.2968,1,online
22752,66411,858.9607,2,online
22753,66412,858.9607,2,online
22754,66413,1352.3432,2,online
22755,66414,2674.4757,4,online
22756,66415,1879.594,1,online
22757,66416,620.4354,2,online
22758,66417,2613.2808,4,online
22759,66418,2785.5172,4,online
22760,66419,2738.5657,2,online
22761,66420,2699.9018,1,online
22762,66421,2673.0613,2,online
22763,66422,2671.9453,3,online
22764,66423,2673.0613,2,online
22765,66424,622.0708,4,online
22766,66425,1276.8054,2,online
22767,66426,1276.8054,2,online
22768,66427,1286.7394,3,online
22769,66428,681.7298,5,online
22770,66429,695.0119,4,online
22771,66430,612.1369,3,online
22772,66431,2649.8453,3,online
22773,66432,2666.4313,2,online
22774,66433,27.614,1,online
22775,66434,83.9469,2,online
22776,66435,66.8194,3,online
22777,66436,65.1729,2,online
22778,66437,77.339,1,online
22779,66438,87.2729,2,online
22780,66439,77.339,1,online
22781,66440,26.4869,3,online
22782,66441,38.664,1,online
22783,66442,2602.2529,2,online
22784,66443,2602.264,2,online
22785,66444,891.4698,4,online
22786,66445,607.7279,2,online
22787,66446,635.3529,2,online
22788,66447,65.7254,2,online
22789,66448,183.7394,3,online
22790,66449,76.2119,3,online
22791,66450,26.2769,2,online
22792,66451,26.2769,2,online
22793,66452,54.6754,2,online
22794,66453,71.7919,3,online
22795,66454,38.5535,2,online
22796,66455,77.3169,3,online
22797,66456,16.5529,2,online
22798,66457,110.4558,4,online
22799,66458,86.7204,3,online
22800,66459,77.339,1,online
22801,66460,92.2344,3,online
22802,66461,87.2729,2,online
22803,66462,15.4479,2,online
22804,66463,5.514,1,online
22805,66464,94.4554,2,online
22806,66465,62.9519,2,online
22807,66466,59.659,1,online
22808,66467,4.409,1,online
22809,66468,23.7465,1,online
22810,66469,66.2779,2,online
22811,66470,44.1779,2,online
22812,66471,46.7194,3,online
22813,66472,52.9737,3,online
22814,66473,46.7194,3,online
22815,66474,9.934,1,online
22816,66475,9.934,1,online
22817,66476,885.9559,3,online
22818,66477,2637.5798,4,online
22819,66478,2586.7387,5,online
22820,66479,2566.1194,2,online
22821,66480,2624.3529,2,online
22822,66481,2570.1858,3,online
22823,66482,2673.0613,2,online
22824,66483,2720.5432,5,online
22825,66484,1879.594,1,online
22826,66485,1276.8054,2,online
22827,66486,622.9659,3,online
22828,66487,620.4354,2,online
22829,66488,2535.964,1,online
22830,66489,2699.9018,1,online
22831,66490,2765.6272,3,online
22832,66491,2644.3313,2,online
22833,66492,1381.0732,2,online
22834,66493,1918.2579,2,online
22835,66494,1981.7844,4,online
22836,66495,1879.594,1,online
22837,66496,1286.7394,3,online
22838,66497,1276.8054,2,online
22839,66498,1276.8054,2,online
22840,66499,622.9659,3,online
22841,66500,2671.9453,3,online
22842,66501,2682.9953,3,online
22843,66502,2673.0613,2,online
22844,66503,1922.1033,4,online
22845,66504,1939.2529,2,online
22846,66505,2591.1808,4,online
22847,66506,2547.0029,2,online
22848,66507,2538.4944,2,online
22849,66508,38.6529,2,online
22850,66509,33.139,1,online
22851,66510,5.514,1,online
22852,66511,8.0444,2,online
22853,66512,136.4454,3,online
22854,66513,33.139,1,online
22855,66514,6.9394,2,online
22856,66515,38.664,1,online
22857,66516,34.5644,2,online
22858,66517,103.2733,4,online
22859,66518,11.3152,2,online
22860,66519,9.934,1,online
22861,66520,54.1119,3,online
22862,66521,662.9779,2,online
22863,66522,9.934,1,online
22864,66523,2.5305,1,online
22865,66524,66.2779,2,online
22866,66525,141.3848,5,online
22867,66526,82.2783,4,online
